,x1,x2,f1,f2,11.1111*x1^2 - 11.1111*x1 + 1,-4.16667*x1^2 + 4.16667*x1 - 1,Score,Efficiency
561,0.12652453969898825,-0.0020505127093437547,1.6012663748412033,0.7629635843504355,-0.22795522263185397,-0.5395159626424507,0.0682963012171049,False
1002,0.12632042060180287,1.5682365834551607e-06,1.595684866347575,0.7633160074598699,-0.22626068419127288,-0.5401514157014832,0.06832257777558137,False
1046,0.12632042060180287,1.5682365834551607e-06,1.595684866347575,0.7633160074598699,-0.22626068419127288,-0.5401514157014832,0.06832257777558137,False
961,0.12632042060180287,1.5682365834551607e-06,1.595684866347575,0.7633160074598699,-0.22626068419127288,-0.5401514157014832,0.06832257777558137,False
921,0.12632042060180287,-0.001825631560906732,1.5960181591612561,0.7633193403880068,-0.22626068419127288,-0.5401514157014832,0.068323182798076,False
842,0.12632042060180287,-0.001825631560906732,1.5960181591612561,0.7633193403880068,-0.22626068419127288,-0.5401514157014832,0.068323182798076,False
882,0.12632042060180287,-0.001825631560906732,1.5960181591612561,0.7633193403880068,-0.22626068419127288,-0.5401514157014832,0.068323182798076,False
1080,0.12614842728747794,9.135661264203856e-05,1.5913434053134783,0.7636165794781787,-0.22483212605969172,-0.5406871259651038,0.06834537512030292,False
1042,0.12614842728747794,9.135661264203856e-05,1.5913434053134783,0.7636165794781787,-0.22483212605969172,-0.5406871259651038,0.06834537512030292,False
213,0.2786236388307634,-0.3021227863854849,16.890931016862503,0.6116620325070982,-1.233247841366233,-0.16253055204386213,0.06892162034995374,False
170,0.2786236388307634,-0.3021227863854849,16.890931016862503,0.6116620325070982,-1.233247841366233,-0.16253055204386213,0.06892162034995374,False
265,0.2786236388307634,-0.3021227863854849,16.890931016862503,0.6116620325070982,-1.233247841366233,-0.16253055204386213,0.06892162034995374,False
271,0.32814717821988426,-0.3318544137975701,21.780792253060135,0.5615135660908328,-1.4496265242178237,-0.0813883999187589,0.06896464257047616,False
84,0.6552846100880915,-0.3318544137975701,53.95252721752309,0.228956051999048,-1.5098495998122168,-0.05880470592024456,0.06901429823358327,False
171,0.6552846100880915,-0.3318544137975701,53.95252721752309,0.228956051999048,-1.5098495998122168,-0.05880470592024456,0.06901429823358327,False
127,0.6552846100880915,-0.3318544137975701,53.95252721752309,0.228956051999048,-1.5098495998122168,-0.05880470592024456,0.06901429823358327,False
220,0.6552846100880915,-0.3318544137975701,53.95252721752309,0.228956051999048,-1.5098495998122168,-0.05880470592024456,0.06901429823358327,False
571,0.8618813413583543,-0.0024252369029065758,74.28453283557113,0.019082645639002683,-0.3226863970531504,-0.503991708290858,0.06907220821964835,False
604,0.8618813413583543,-0.0024252369029065758,74.28453283557113,0.019082645639002683,-0.3226863970531504,-0.503991708290858,0.06907220821964835,False
677,0.8618813413583543,-0.0024252369029065758,74.28453283557113,0.019082645639002683,-0.3226863970531504,-0.503991708290858,0.06907220821964835,False
1584,0.11936058525772919,0.00025115257869406243,1.4247012390685425,0.7755258418752271,-0.16792812034472915,-0.5620261665184572,0.06925361500745869,False
1127,0.8637778676248876,-0.002519675595088605,74.61185533637024,0.018562818113927126,-0.30739494845140847,-0.5097260118382496,0.0693281105885018,False
1593,0.8645844067617514,-0.0020317538344899687,74.75103244392135,0.018341510915710763,-0.30086770297746135,-0.5121737332968745,0.06943689522543435,False
296,0.8500421446161379,-0.1052325643050111,73.36455402138114,0.03356125098153559,-0.41633743913375376,-0.46887250429611527,0.0695139322213279,False
356,0.8500421446161379,-0.1052325643050111,73.36455402138114,0.03356125098153559,-0.41633743913375376,-0.46887250429611527,0.0695139322213279,False
520,0.8662514200217929,-0.0011065093906994783,75.03927470528043,0.01788990700921857,-0.2873309052458115,-0.517250041583591,0.06966279380032851,False
400,0.8662514200217929,-0.0011065093906994783,75.03927470528043,0.01788990700921857,-0.2873309052458115,-0.517250041583591,0.06966279380032851,False
330,0.8662514200217929,-0.0011065093906994783,75.03927470528043,0.01788990700921857,-0.2873309052458115,-0.517250041583591,0.06966279380032851,False
680,0.8662514200217929,-0.0011065093906994783,75.03927470528043,0.01788990700921857,-0.2873309052458115,-0.517250041583591,0.06966279380032851,False
560,0.8662514200217929,-0.0011065093906994783,75.03927470528043,0.01788990700921857,-0.2873309052458115,-0.517250041583591,0.06966279380032851,False
600,0.8662514200217929,-0.0011065093906994783,75.03927470528043,0.01788990700921857,-0.2873309052458115,-0.517250041583591,0.06966279380032851,False
734,0.8662514200217929,-0.0011065093906994783,75.03927470528043,0.01788990700921857,-0.2873309052458115,-0.517250041583591,0.06966279380032851,False
442,0.8662514200217929,-0.0011065093906994783,75.03927470528043,0.01788990700921857,-0.2873309052458115,-0.517250041583591,0.06966279380032851,False
369,0.8662514200217929,-0.0011065093906994783,75.03927470528043,0.01788990700921857,-0.2873309052458115,-0.517250041583591,0.06966279380032851,False
641,0.8662514200217929,-0.0011065093906994783,75.03927470528043,0.01788990700921857,-0.2873309052458115,-0.517250041583591,0.06966279380032851,False
290,0.8662514200217929,-0.0011065093906994783,75.03927470528043,0.01788990700921857,-0.2873309052458115,-0.517250041583591,0.06966279380032851,False
480,0.8662514200217929,-0.0011065093906994783,75.03927470528043,0.01788990700921857,-0.2873309052458115,-0.517250041583591,0.06966279380032851,False
1484,0.8618257659258803,-0.058871483635515864,74.6209502399177,0.02255797054741642,-0.32313328922261064,-0.503824123425658,0.06969281570427431,False
1110,0.8672404645484699,-0.005940939103870394,75.21413181076818,0.01766038901074197,-0.27927028959758715,-0.520272777892596,0.06980379453437531,False
1065,0.8672404645484699,-0.005940939103870394,75.21413181076818,0.01766038901074197,-0.27927028959758715,-0.520272777892596,0.06980379453437531,False
1470,0.11271805513873034,9.135661264203856e-05,1.2705368300288529,0.7872692580228278,-0.11125105746419228,-0.583280103355714,0.07015858641834853,False
1512,0.11271805513873034,9.135661264203856e-05,1.2705368300288529,0.7872692580228278,-0.11125105746419228,-0.583280103355714,0.07015858641834853,False
1372,0.11271805513873034,9.135661264203856e-05,1.2705368300288529,0.7872692580228278,-0.11125105746419228,-0.583280103355714,0.07015858641834853,False
1559,0.11271805513873034,9.135661264203856e-05,1.2705368300288529,0.7872692580228278,-0.11125105746419228,-0.583280103355714,0.07015858641834853,False
1270,0.11271805513873034,9.135661264203856e-05,1.2705368300288529,0.7872692580228278,-0.11125105746419228,-0.583280103355714,0.07015858641834853,False
1419,0.11271805513873034,9.135661264203856e-05,1.2705368300288529,0.7872692580228278,-0.11125105746419228,-0.583280103355714,0.07015858641834853,False
1286,0.11271805513873034,9.135661264203856e-05,1.2705368300288529,0.7872692580228278,-0.11125105746419228,-0.583280103355714,0.07015858641834853,False
1221,0.11271805513873034,9.135661264203856e-05,1.2705368300288529,0.7872692580228278,-0.11125105746419228,-0.583280103355714,0.07015858641834853,False
1162,0.11271805513873034,9.135661264203856e-05,1.2705368300288529,0.7872692580228278,-0.11125105746419228,-0.583280103355714,0.07015858641834853,False
1325,0.11271805513873034,9.135661264203856e-05,1.2705368300288529,0.7872692580228278,-0.11125105746419228,-0.583280103355714,0.07015858641834853,False
1122,0.11271805513873034,9.135661264203856e-05,1.2705368300288529,0.7872692580228278,-0.11125105746419228,-0.583280103355714,0.07015858641834853,False
1574,0.11271805513873034,9.135661264203856e-05,1.2705368300288529,0.7872692580228278,-0.11125105746419228,-0.583280103355714,0.07015858641834853,False
358,0.8524416706872943,-0.12914342138720636,74.3334825211739,0.03845148383715046,-0.39760825531422306,-0.47589596087065056,0.07084481457341493,False
307,0.8524416706872943,-0.12914342138720636,74.3334825211739,0.03845148383715046,-0.39760825531422306,-0.47589596087065056,0.07084481457341493,False
399,0.8605294799786234,-0.1052325643050111,75.15848785024883,0.03052591854524151,-0.3335374894205483,-0.49992254132858926,0.07089981912844506,False
1589,0.10576332660480471,-0.005706302406561598,1.1218443141669723,0.7996917899320604,-0.05085945303160866,-0.6059269957823067,0.07112917754184023,False
1401,0.1057498796958471,-0.005706302406561598,1.1215598942841263,0.799715839551147,-0.05074164525909253,-0.6059711737765205,0.0711310597551308,False
1480,0.1057498796958471,-0.005706302406561598,1.1215598942841263,0.799715839551147,-0.05074164525909253,-0.6059711737765205,0.0711310597551308,False
1322,0.1057498796958471,-0.005706302406561598,1.1215598942841263,0.799715839551147,-0.05074164525909253,-0.6059711737765205,0.0711310597551308,False
1282,0.1057498796958471,-0.005706302406561598,1.1215598942841263,0.799715839551147,-0.05074164525909253,-0.6059711737765205,0.0711310597551308,False
1201,0.1057498796958471,-0.005706302406561598,1.1215598942841263,0.799715839551147,-0.05074164525909253,-0.6059711737765205,0.0711310597551308,False
1440,0.1057498796958471,-0.005706302406561598,1.1215598942841263,0.799715839551147,-0.05074164525909253,-0.6059711737765205,0.0711310597551308,False
1522,0.1057498796958471,-0.005706302406561598,1.1215598942841263,0.799715839551147,-0.05074164525909253,-0.6059711737765205,0.0711310597551308,False
1560,0.1057498796958471,-0.005706302406561598,1.1215598942841263,0.799715839551147,-0.05074164525909253,-0.6059711737765205,0.0711310597551308,False
1362,0.1057498796958471,-0.005706302406561598,1.1215598942841263,0.799715839551147,-0.05074164525909253,-0.6059711737765205,0.0711310597551308,False
1240,0.1057498796958471,-0.005706302406561598,1.1215598942841263,0.799715839551147,-0.05074164525909253,-0.6059711737765205,0.0711310597551308,False
768,0.8792923443576259,-0.002519252798390572,77.3161373480592,0.014576684765340159,-0.17930234860420668,-0.5577608232435414,0.07146985347930115,False
1514,0.883428947638959,0.0001007721557299726,78.04467156815059,0.013588820403587942,-0.14424599033598184,-0.5709069812571914,0.07205450949240068,False
1421,0.883428947638959,0.0001007721557299726,78.04467156815059,0.013588820403587942,-0.14424599033598184,-0.5709069812571914,0.07205450949240068,False
1461,0.883428947638959,0.0001007721557299726,78.04467156815059,0.013588820403587942,-0.14424599033598184,-0.5709069812571914,0.07205450949240068,False
1539,0.883428947638959,0.0001007721557299726,78.04467156815059,0.013588820403587942,-0.14424599033598184,-0.5709069812571914,0.07205450949240068,False
1572,0.883428947638959,0.0001007721557299726,78.04467156815059,0.013588820403587942,-0.14424599033598184,-0.5709069812571914,0.07205450949240068,False
1550,0.8834073226630408,-0.005940939103870394,78.04437924921179,0.01362914716603618,-0.14443024366148904,-0.570837886135755,0.07205783608367783,False
397,0.8739053721853759,0.10021838578931835,77.37543243846771,0.025943580013925223,-0.22438513840158691,-0.54085474663861,0.07253836224870203,False
169,0.24891797171072783,-0.3128887251634078,15.985951097496526,0.6620235675535097,-1.0773069790258898,-0.22100848068167855,0.07257740360184362,False
126,0.24891797171072783,-0.3128887251634078,15.985951097496526,0.6620235675535097,-1.0773069790258898,-0.22100848068167855,0.07257740360184362,False
212,0.24891797171072783,-0.3128887251634078,15.985951097496526,0.6620235675535097,-1.0773069790258898,-0.22100848068167855,0.07257740360184362,False
264,0.24891797171072783,-0.3128887251634078,15.985951097496526,0.6620235675535097,-1.0773069790258898,-0.22100848068167855,0.07257740360184362,False
722,0.8901731534729879,-0.013387646220819071,79.25874722353774,0.012241165289401688,-0.08627569493371112,-0.5926458811630311,0.07305544656724543,False
761,0.8901731534729879,-0.013387646220819071,79.25874722353774,0.012241165289401688,-0.08627569493371112,-0.5926458811630311,0.07305544656724543,False
801,0.8916473481177303,-0.01331098609545675,79.52121757562142,0.011917479520753772,-0.07346953444438675,-0.5974481999906951,0.07326895464498002,False
942,0.8916473481177303,-0.01331098609545675,79.52121757562142,0.011917479520753772,-0.07346953444438675,-0.5974481999906951,0.07326895464498002,False
841,0.8916473481177303,-0.01331098609545675,79.52121757562142,0.011917479520753772,-0.07346953444438675,-0.5974481999906951,0.07326895464498002,False
881,0.8916473481177303,-0.01331098609545675,79.52121757562142,0.011917479520753772,-0.07346953444438675,-0.5974481999906951,0.07326895464498002,False
1562,0.8931583780680239,0.00016685730172654248,79.77319161544622,0.011415160018414458,-0.060293270315900926,-0.6023893079328642,0.07345683859943246,False
1520,0.8931583780680239,0.00016685730172654248,79.77319161544622,0.011415160018414458,-0.060293270315900926,-0.6023893079328642,0.07345683859943246,False
